76;1;Wed Jul 18 01:38:36 2018;332;01:38;52263;TRUE;2018-07-18T04:38:33Z;-23.6278815;-46.606098
77;1;Wed Jul 18 01:39:06 2018;332;01:39;52263;TRUE;2018-07-18T04:38:33Z;-23.6278815;-46.606098
78;1;Wed Jul 18 01:39:36 2018;332;01:39;52263;TRUE;2018-07-18T04:39:18Z;-23.6278815;-46.606098
79;1;Wed Jul 18 01:40:06 2018;332;01:40;52263;TRUE;2018-07-18T04:40:03Z;-23.6278815;-46.606098
80;1;Wed Jul 18 01:40:36 2018;332;01:40;52263;TRUE;2018-07-18T04:40:03Z;-23.6278815;-46.606098
81;1;Wed Jul 18 01:41:06 2018;332;01:41;52263;TRUE;2018-07-18T04:40:48Z;-23.6278815;-46.606098
82;1;Wed Jul 18 01:41:36 2018;332;01:41;52263;TRUE;2018-07-18T04:41:33Z;-23.6278815;-46.606098
83;1;Wed Jul 18 01:42:06 2018;332;01:42;52263;TRUE;2018-07-18T04:41:33Z;-23.6278815;-46.606098
84;1;Wed Jul 18 01:42:37 2018;332;01:42;52263;TRUE;2018-07-18T04:42:18Z;-23.6278815;-46.606098
85;1;Wed Jul 18 01:43:06 2018;332;01:43;52263;TRUE;2018-07-18T04:43:03Z;-23.6278815;-46.606098
86;1;Wed Jul 18 01:43:36 2018;332;01:43;52263;TRUE;2018-07-18T04:43:03Z;-23.6278815;-46.606098
87;1;Wed Jul 18 01:44:06 2018;332;01:44;52263;TRUE;2018-07-18T04:43:48Z;-23.6278815;-46.606098
88;1;Wed Jul 18 01:44:36 2018;332;01:44;52263;TRUE;2018-07-18T04:44:33Z;-23.6278815;-46.606098
89;1;Wed Jul 18 01:45:07 2018;332;01:45;52263;TRUE;2018-07-18T04:44:33Z;-23.6278815;-46.606098
90;1;Wed Jul 18 01:45:36 2018;332;01:45;52263;TRUE;2018-07-18T04:45:18Z;-23.6278815;-46.606098
91;1;Wed Jul 18 01:46:06 2018;332;01:46;52263;TRUE;2018-07-18T04:46:03Z;-23.6278815;-46.606098
